time,Drug,EGF_ligand,EGFR_total,EGFR_dimer,pEGFR,GRB2_SOS,RAS_GTP,pERK,pAKT,Phenotype
0.0,1.0,1.0,2.2809837922322482,2.3813842388959205,4.5461352694902475,1.9896686717035046,1.6830947743343727,1.425329048397461,1.3411843810952833,0.776830920516462
0.3,0.9646402934814193,1.0,2.2810332025556552,2.38139580458522,4.546158860401495,1.9896694774657255,1.6830948843954825,1.4253296315811808,1.3411849209352043,0.7768310606827078
0.6,0.9305308958101606,1.0,2.2810820967849024,2.381407248748953,4.54618220332555,1.9896702747439654,1.6830949932968693,1.4253302086252162,1.341185455091404,0.776831199290091
0.8999999999999999,0.8976275964300038,1.0,2.2811304803106283,2.3814185726715067,4.546205300885598,1.989671063628255,1.6830951010508581,1.4253307795947057,1.3411859836241908,0.7768313363568737
1.2,0.8658877480593458,1.0,2.281178358467165,2.381429777623539,4.546228155676735,1.9896718442076564,1.6830952076696408,1.4253313445540863,1.3411865065932234,0.776831471901086
1.5,0.8352702114119448,1.0,2.2812257365331283,2.381440864862129,4.546250770266278,1.9896726165702705,1.683095313165278,1.4253319035671008,1.3411870240575179,0.7768316059405292
1.7999999999999998,0.8057353018746466,1.0,2.281272619731998,2.3814518356309224,4.54627314719407,1.9896733808032514,1.6830954175496993,1.4253324566968064,1.3411875360754553,0.776831738492779
2.1,0.7772447380705715,1.0,2.281319013232694,2.381462691160281,4.546295288972773,1.9896741369928137,1.683095520834706,1.4253330040055823,1.341188042704788,0.7768318695751887
2.4,0.7497615922410912,1.0,2.2813649221501464,2.3814734326674256,4.546317198088177,1.9896748852242452,1.6830956230319725,1.4253335455551355,1.3411885440026476,0.7768319992048924
2.6999999999999997,0.7232502423822847,1.0,2.2814103515458606,2.3814840613565806,4.546338876999486,1.9896756255819155,1.6830957241530464,1.4253340814065103,1.3411890400255506,0.776832127398808
3.0,0.6976763260738355,1.0,2.2814553064284735,2.3814945784191157,4.54636032813961,1.9896763581492871,1.6830958242093512,1.4253346116200947,1.341189530829406,0.7768322541736403
3.3,0.6730066959405244,1.0,2.281499791754306,2.3815049850336845,4.546381553915454,1.9896770830089254,1.6830959232121874,1.4253351362556275,1.341190016469522,0.776832379545884
3.5999999999999996,0.6492093766885918,1.0,2.28154381242791,2.381515282366365,4.546402556708201,1.989677800242508,1.683096021172733,1.4253356553722059,1.3411904970006128,0.7768325035318265
3.9,0.6262535236612812,1.0,2.2815873733026097,2.381525471570794,4.546423338873593,1.989678509930835,1.6830961181020467,1.4253361690282924,1.3411909724768034,0.7768326261475511
4.2,0.6041093828598465,1.0,2.281630479181036,2.3815355537883054,4.546443902742209,1.9896792121538387,1.6830962140110672,1.4253366772817213,1.3411914429516394,0.7768327474089393
4.5,0.5827482523782053,1.0,2.2816731348156556,2.3815455301480624,4.5464642506197395,1.989679906990593,1.6830963089106161,1.4253371801897068,1.3411919084780901,0.7768328673316741
4.8,0.5621424452012505,1.0,2.281715344909295,2.38155540176719,4.546484384787256,1.9896805945193226,1.683096402811398,1.4253376778088485,1.341192369108557,0.7768329859312427
5.1,0.5422652533186032,1.0,2.2817571141156603,2.3815651697509055,4.546504307501484,1.989681274817413,1.6830964957240022,1.4253381701951389,1.341192824894879,0.7768331032229391
5.3999999999999995,0.5230909131072937,1.0,2.281798447039848,2.3815748351926493,4.546524020995063,1.9896819479614192,1.6830965876589046,1.4253386574039706,1.3411932758883391,0.7768332192218667
5.7,0.504594571938499,1.0,2.2818393482388557,2.381584399174211,4.546543527476811,1.989682614027075,1.6830966786264683,1.4253391394901413,1.3411937221396697,0.776833333942941
6.0,0.4867522559650575,1.0,2.2818798222220815,2.381593862765857,4.546562829131986,1.9896832730893017,1.683096768636945,1.4253396165078618,1.3411941636990599,0.7768334474008921
6.3,0.46954083904800714,1.0,2.2819198734518236,2.381603227026455,4.546581928122538,1.9896839252222185,1.6830968577004761,1.425340088510762,1.3411946006161608,0.7768335596102679
6.6,0.4529380127818726,1.0,2.28195950634377,2.3816124930035985,4.546600826587365,1.9896845704991488,1.683096945827094,1.425340555551897,1.341195032940091,0.7768336705854354
6.8999999999999995,0.43692225757984904,1.0,2.281998725267488,2.3816216617337274,4.546619526642565,1.9896852089926313,1.6830970330267236,1.4253410176837535,1.341195460719443,0.7768337803405843
7.199999999999999,0.42147281478140525,1.0,2.282037534546903,2.3816307342422514,4.546638030381681,1.9896858407744271,1.683097119309183,1.4253414749582565,1.3411958840022893,0.7768338888897287
7.5,0.406569659746154,1.0,2.2820759384607774,2.381639711543667,4.546656339875947,1.989686465915529,1.6830972046841852,1.4253419274267747,1.3411963028361873,0.7768339962467101
7.8,0.39219347589911563,1.0,2.282113941243182,2.381648594641677,4.5466744571745314,1.9896870844861694,1.6830972891613383,1.4253423751401273,1.3411967172681851,0.7768341024251992
8.1,0.37832562969373223,1.0,2.2821515470839615,2.381657384529307,4.546692384304774,1.9896876965558294,1.6830973727501481,1.4253428181485897,1.3411971273448275,0.7768342074386985
8.4,0.36494814646018375,1.0,2.282188760129198,2.3816660821890223,4.546710123272428,1.9896883021932465,1.6830974554600184,1.425343256501899,1.3411975331121613,0.7768343113005446
8.7,0.35204368710769984,1.0,2.282225584481668,2.38167468859284,4.546727676061886,1.9896889014664223,1.6830975373002515,1.4253436902492618,1.341197934615741,0.7768344140239103
9.0,0.3395955256506706,1.0,2.282262024201293,2.3816832047024428,4.54674504463642,1.9896894944426313,1.6830976182800503,1.4253441194393566,1.3411983319006333,0.7768345156218069
9.299999999999999,0.32758752752942893,1.0,2.2822980833055895,2.381691631469291,4.546762230938405,1.9896900811884288,1.6830976984085197,1.4253445441203425,1.3411987250114235,0.7768346161070869
9.6,0.31600412869760214,1.0,2.28233376577011,2.381699969834734,4.546779236889547,1.9896906617696584,1.6830977776946658,1.4253449643398644,1.3411991139922201,0.776834715492445
9.9,0.30483031544892947,1.0,2.2823690755288824,2.381708220730118,4.546796064391105,1.9896912362514596,1.6830978561473997,1.4253453801450569,1.3411994988866607,0.7768348137904212
10.2,0.29405160495739735,1.0,2.2824040164748434,2.3817163850768934,4.546812715324119,1.9896918046982763,1.6830979337755356,1.4253457915825525,1.3411998797379159,0.7768349110134026
10.5,0.2836540265054695,1.0,2.282438592460268,2.381724463786724,4.54682919154962,1.9896923671738638,1.6830980105877944,1.4253461986984846,1.3412002565886958,0.7768350071736253
10.799999999999999,0.27362410337608156,1.0,2.282472807297193,2.3817324577615913,4.546845494908852,1.9896929237412961,1.6830980865928034,1.4253466015384941,1.341200629481254,0.7768351022831765
11.1,0.26394883538492936,1.0,2.282506664757839,2.3817403678938986,4.546861627223484,1.9896934744629744,1.683098161799097,1.4253470001477355,1.341200998457393,0.7768351963539969
11.4,0.25461568203041046,1.0,2.2825401685750255,2.3817481950665753,4.546877590295821,1.989694019400633,1.6830982362151192,1.4253473945708803,1.3412013635584694,0.7768352893978819
11.7,0.24561254623937862,1.0,2.2825733224425826,2.3817559401531785,4.5468933859090175,1.9896945586153476,1.6830983098492234,1.4253477848521245,1.3412017248253982,0.7768353814264842
12.0,0.2369277586876436,1.0,2.282606130015757,2.3817636040179933,4.546909015827279,1.989695092167542,1.683098382709673,1.4253481710351914,1.3412020822986581,0.7768354724513152
12.299999999999999,0.22855006267489403,1.0,2.2826385949116177,2.381771187516135,4.5469244817960695,1.9896956201169955,1.6830984548046444,1.425348553163339,1.3412024360182955,0.7768355624837474
12.6,0.22046859953443765,1.0,2.2826707207094517,2.381778691493645,4.546939785542313,1.9896961425228494,1.683098526142225,1.425348931279363,1.3412027860239302,0.7768356515350159
12.9,0.21267289455884977,1.0,2.282702510951161,2.3817861167875907,4.546954928774594,1.989696659443615,1.6830985967304177,1.4253493054256041,1.341203132354759,0.77683573961622
13.2,0.20515284342328602,1.0,2.282733969141652,2.3817934642261607,4.546969913183355,1.989697170937179,1.683098666577138,1.4253496756439508,1.3412034750495616,0.7768358267383259
13.5,0.197898699088863,1.0,2.2827650987492225,2.381800734628762,4.546984740441095,1.9896976770608112,1.6830987356902176,1.4253500419758454,1.3412038141467038,0.776835912912167
13.799999999999999,0.1909010591691318,1.0,2.2827959032059426,2.381807928806112,4.546999412202556,1.9896981778711715,1.6830988040774053,1.4253504044622887,1.3412041496841425,0.7768359981484475
14.1,0.18415085374326873,1.0,2.282826385908035,2.3818150475603344,4.547013930104923,1.9896986734243158,1.6830988717463662,1.425350763143845,1.3412044816994306,0.7768360824577424
14.399999999999999,0.17763933360018863,1.0,2.282856550216248,2.3818220916850517,4.547028295768004,1.9896991637757024,1.6830989387046842,1.425351118060646,1.341204810229721,0.7768361658505001
14.7,0.1713580588983425,1.0,2.2828863994562285,2.381829061965473,4.5470425107944275,1.9896996489802,1.6830990049598615,1.4253514692523965,1.3412051353117707,0.7768362483370439
15.0,0.16529888822650163,1.0,2.2829159369188843,2.381835959178489,4.547056576769818,1.9897001290920915,1.6830990705193214,1.4253518167583787,1.3412054569819454,0.7768363299275736
15.299999999999999,0.159453968051349,1.0,2.2829451658607507,2.3818427840927585,4.547070495262987,1.989700604165083,1.683099135390407,1.4253521606174564,1.3412057752762236,0.7768364106321671
15.6,0.15381572253820072,1.0,2.282974089504348,2.381849537468798,4.547084267826106,1.989701074252309,1.683099199580384,1.42535250086808,1.3412060902302012,0.7768364904607821
15.899999999999999,0.14837684373166396,1.0,2.283002711038538,2.381856220059068,4.547097895994894,1.9897015394063375,1.6830992630964394,1.4253528375482911,1.341206401879095,0.7768365694232574
16.2,0.1431302820835038,1.0,2.2830310336188737,2.381862832608061,4.547111381288787,1.9897019996791783,1.6830993259456852,1.4253531706957259,1.341206710257747,0.7768366475293149
16.5,0.13806923731544202,1.0,2.2830590603679477,2.381869375852387,4.547124725211117,1.989702455122287,1.6830993881351564,1.4253535003476205,1.3412070154006293,0.7768367247885609
16.8,0.13318714960504457,1.0,2.2830867943757376,2.381875850520855,4.547137929249284,1.9897029057865723,1.6830994496718132,1.4253538265408159,1.3412073173418462,0.7768368012104871
17.099999999999998,0.12847769108327345,1.0,2.283114238699946,2.381882257334561,4.547150994874929,1.9897033517224014,1.6830995105625421,1.4253541493117603,1.3412076161151407,0.7768368768044731
17.4,0.12393475763268258,1.0,2.2831413963663376,2.381888597006968,4.547163923544099,1.9897037929796066,1.6830995708141563,1.4253544686965152,1.3412079117538962,0.7768369515797869
17.7,0.1195524609756275,1.0,2.2831682703690723,2.3818948702439884,4.547176716697421,1.9897042296074894,1.6830996304333956,1.4253547847307584,1.3412082042911413,0.776837025545587
18.0,0.11532512104223304,1.0,2.2831948636710364,2.3819010777440655,4.547189375760259,1.9897046616548277,1.6830996894269292,1.4253550974497888,1.3412084937595539,0.7768370987109233
18.3,0.11124725860822787,1.0,2.283221179204168,2.3819072201982525,4.547201902142888,1.9897050891698815,1.6830997478013543,1.4253554068885306,1.3412087801914645,0.7768371710847392
18.599999999999998,0.10731358819310285,1.0,2.2832472198697817,2.3819132982902924,4.547214297240647,1.9897055122003975,1.6830998055631987,1.4253557130815362,1.3412090636188605,0.776837242675872
18.9,0.10351901120938828,1.0,2.2832729885388874,2.3819193126966964,4.547226562434102,1.9897059307936154,1.6830998627189202,1.4253560160629917,1.341209344073389,0.7768373134930551
19.2,0.09985860935417121,1.0,2.2832984880525062,2.3819252640868207,4.54723869908921,1.989706344996273,1.683099919274908,1.4253563158667202,1.3412096215863611,0.776837383544919
19.5,0.09632763823428617,1.0,2.2833237212219855,2.3819311531229435,4.547250708557465,1.9897067548546123,1.6830999752374838,1.4253566125261856,1.341209896188756,0.7768374528399925
19.8,0.09292152121691764,1.0,2.2833486908293086,2.3819369804603405,4.547262592176064,1.9897071604143837,1.6831000306129011,1.4253569060744964,1.3412101679112232,0.7768375213867044
20.099999999999998,0.08963584349764334,1.0,2.2833733996273993,2.381942746747361,4.547274351268051,1.9897075617208522,1.6831000854073481,1.42535719654441,1.3412104367840874,0.7768375891933843
20.4,0.08646634637822953,1.0,2.2833978503404277,2.3819484526254984,4.547285987142476,1.9897079588188022,1.6831001396269467,1.4253574839683356,1.3412107028373517,0.776837656268264
20.7,0.08340892174676232,1.0,2.2834220456641097,2.381954098729469,4.547297501094539,1.9897083517525433,1.6831001932777532,1.4253577683783396,1.3412109661007,0.7768377226194791
21.0,0.08045960675295936,1.0,2.283445988266004,2.38195968568728,4.547308894405742,1.9897087405659146,1.6831002463657605,1.4253580498061473,1.3412112266035021,0.7768377882550699
21.3,0.07761457867176128,1.0,2.2834696807858075,2.3819652141203025,4.547320168344036,1.9897091253022898,1.683100298896897,1.425358328283148,1.341211484374816,0.7768378531829824
21.599999999999998,0.07487014994854489,1.0,2.283493125835644,2.381970684643343,4.547331324163961,1.9897095060045833,1.683100350877029,1.4253586038403976,1.3412117394433911,0.7768379174110702
21.9,0.0722227634195362,1.0,2.283516326000354,2.381976097864713,4.5473423631067975,1.989709882715254,1.6831004023119593,1.4253588765086238,1.3412119918376726,0.7768379809470948
22.2,0.06966898770122834,1.0,2.283539283837779,2.3819814543863,4.547353286400701,1.9897102554763102,1.6831004532074303,1.4253591463182274,1.3412122415858037,0.7768380437987276
22.5,0.0672055127428282,1.0,2.283562001879044,2.3819867548036306,4.547364095260844,1.9897106243293157,1.6831005035691229,1.4253594132992875,1.3412124887156291,0.7768381059735501
22.8,0.06482914553596723,1.0,2.283584482628836,2.3819919997059475,4.54737479088956,1.9897109893153926,1.6831005534026573,1.4253596774815644,1.3412127332546993,0.7768381674790561
23.099999999999998,0.06253680597611574,1.0,2.2836067285656805,2.3819971896762677,4.547385374476474,1.9897113504752284,1.683100602713595,1.4253599388945029,1.3412129752302715,0.776838228322652
23.4,0.06032552287033619,1.0,2.2836287421422146,2.382002325291454,4.547395847198643,1.9897117078490782,1.6831006515074376,1.4253601975672359,1.341213214669315,0.7768382885116583
23.7,0.05819243008620136,1.0,2.2836505257854576,2.38200740712228,4.547406210220686,1.9897120614767718,1.683100699789629,1.425360453528588,1.3412134515985132,0.7768383480533102
24.0,0.05613476283688548,1.0,2.2836720818970777,2.3820124357334933,4.547416464694922,1.9897124113977163,1.6831007475655546,1.425360706807078,1.3412136860442665,0.7768384069547595
24.3,0.054149854097613526,1.0,2.283693412853659,2.382017411683882,4.547426611761496,1.989712757650901,1.6831007948405434,1.4253609574309227,1.341213918032696,0.7768384652230749
24.599999999999998,0.052235131148823805,1.0,2.2837145210069596,2.382022335526335,4.547436652548515,1.9897131002749033,1.6831008416198674,1.425361205428041,1.3412141475896469,0.7768385228652431
24.9,0.0503881122415632,1.0,2.283735408684176,2.382027207807909,4.5474465881721695,1.9897134393078915,1.6831008879087432,1.4253614508260548,1.3412143747406888,0.7768385798881705
25.2,0.04860640338079332,1.0,2.2837560781881954,2.3820320290698884,4.547456419736865,1.9897137747876295,1.6831009337123315,1.4253616936522946,1.3412145995111224,0.7768386362986833
25.5,0.04688769522243767,1.0,2.283776531797851,2.3820367998478464,4.547466148335351,1.9897141067514823,1.683100979035739,1.4253619339338013,1.3412148219259798,0.7768386921035293
25.8,0.045229760080148576,1.0,2.283796771768175,2.3820415206717063,4.547475775048836,1.9897144352364182,1.6831010238840174,1.42536217169733,1.3412150420100286,0.7768387473093781
26.099999999999998,0.04363044903791383,1.0,2.283816800330644,2.382046192065803,4.54748530094712,1.9897147602790155,1.6831010682621657,1.4253624069693518,1.3412152597877738,0.7768388019228226
26.4,0.04208768916476069,1.0,2.283836619693427,2.38205081454894,4.547494727088709,1.9897150819154645,1.6831011121751291,1.4253626397760588,1.341215475283461,0.7768388559503799
26.7,0.0405994808279473,1.0,2.28385623204163,2.38205538863445,4.547504054520941,1.9897154001815731,1.6831011556278017,1.4253628701433656,1.3412156885210802,0.776838909398492
27.0,0.03916389510115868,1.0,2.2838756395375333,2.382059914830254,4.547513284280101,1.9897157151127702,1.6831011986250244,1.4253630980969123,1.3412158995243668,0.7768389622735271
27.3,0.03777907126434825,1.0,2.2838948443208333,2.3820643936389168,4.547522417391541,1.98971602674411,1.6831012411715873,1.4253633236620684,1.3412161083168055,0.7768390145817802
27.599999999999998,0.03644321439198415,1.0,2.2839138485088766,2.382068825557703,4.547531454869796,1.9897163351102758,1.68310128327223,1.425363546863935,1.3412163149216323,0.776839066329474
27.9,0.03515459302657456,1.0,2.2839326541968945,2.3820732110786387,4.5475403977187,1.9897166402455841,1.6831013249316422,1.4253637677273476,1.3412165193618382,0.7768391175227598
28.2,0.033911536934456435,1.0,2.283951263458233,2.3820775506885616,4.547549246931497,1.9897169421839889,1.683101366154463,1.4253639862768792,1.34121672166017,0.7768391681677187
28.5,0.03271243494093885,1.0,2.2839696783445818,2.382081844869178,4.5475580034909555,1.9897172409590846,1.6831014069452834,1.4253642025368432,1.3412169218391352,0.7768392182703623
28.799999999999997,0.031555732841995116,1.0,2.2839879008862005,2.3820860940971196,4.547566668369482,1.9897175366041115,1.683101447308645,1.4253644165312958,1.3412171199210028,0.7768392678366332
29.099999999999998,0.030439931389796764,1.0,2.2840059330921436,2.3820902988439934,4.547575242529231,1.9897178291519577,1.6831014872490417,1.4253646282840395,1.3412173159278065,0.776839316872406
29.4,0.029363584349478555,1.0,2.28402377695048,2.3820944595764386,4.547583726922208,1.9897181186351638,1.6831015267709204,1.4253648378186246,1.341217509881347,0.7768393653834889
29.7,0.02832529662461564,1.0,2.2840414344285125,2.382098576756178,4.547592122490387,1.9897184050859267,1.6831015658786799,1.425365045158353,1.3412177018031954,0.7768394133756231
30.0,0.027323722448983307,1.0,2.2840589074729962,2.382102650840069,4.547600430165808,1.9897186885361031,1.6831016045766731,1.4253652503262804,1.341217891714694,0.776839460854485
30.299999999999997,0.026357563642255607,1.0,2.2840761980103523,2.3821066822801584,4.547608650870692,1.9897189690172135,1.6831016428692067,1.425365453345219,1.34121807963696,0.7768395078256857
30.599999999999998,0.025425567927381886,1.0,2.2840933079468795,2.38211067152373,4.547616785517536,1.9897192465604447,1.6831016807605421,1.4253656542377395,1.3412182655908873,0.7768395542947732
30.9,0.024526527307460508,1.0,2.284110239168966,2.382114619013358,4.547624835009223,1.989719521196655,1.6831017182548953,1.4253658530261752,1.3412184495971495,0.7768396002672321
31.2,0.02365927650000574,1.0,2.2841269935432957,2.382118525186955,4.547632800239122,1.9897197929563757,1.6831017553564378,1.4253660497326233,1.3412186316762023,0.7768396457484845
31.5,0.022822691426578563,1.0,2.2841435729170563,2.382122390477822,4.547640682091187,1.9897200618698168,1.6831017920692974,1.4253662443789465,1.3412188118482844,0.7768396907438913
31.799999999999997,0.02201568775582366,1.0,2.28415997911814,2.3821262153146994,4.547648481440063,1.9897203279668685,1.6831018283975578,1.425366436986779,1.3412189901334213,0.7768397352587523
32.1,0.02123721949802418,1.0,2.284176213955347,2.3821300001218115,4.547656199151177,1.989720591277106,1.6831018643452598,1.425366627577524,1.341219166551427,0.7768397792983075
32.4,0.02048627764935272,1.0,2.2841922792185847,2.382133745318918,4.547663836080844,1.9897208518297922,1.6831018999164011,1.4253668161723614,1.3412193411219069,0.7768398228677376
32.699999999999996,0.019761888884061066,1.0,2.2842081766790643,2.38213745132136,4.547671393076355,1.9897211096538807,1.6831019351149379,1.4253670027922456,1.3412195138642589,0.7768398659721641
33.0,0.01906311429291378,1.0,2.2842239080894973,2.382141118540105,4.547678870976083,1.98972136477802,1.683101969944784,1.4253671874579108,1.341219684797676,0.7768399086166516
33.3,0.018389048166230493,1.0,2.284239475184288,2.382144747381797,4.547686270609566,1.9897216172305563,1.6831020044098122,1.4253673701898724,1.3412198539411493,0.7768399508062065
33.6,0.017738816819959265,1.0,2.284254879679723,2.3821483382488,4.547693592797613,1.9897218670395362,1.683102038513854,1.4253675510084287,1.3412200213134693,0.7768399925457792
33.9,0.01711157746325987,1.0,2.284270123274165,2.382151891539243,4.547700838352388,1.989722114232711,1.6831020722607009,1.425367729933665,1.341220186933228,0.7768400338402641
34.199999999999996,0.016506517106128812,1.0,2.284285207648235,2.382155407647066,4.547708008077503,1.9897223588375388,1.6831021056541038,1.4253679069854535,1.3412203508188216,0.7768400746945007
34.5,0.015922851505650516,1.0,2.2843001344650005,2.3821588869620642,4.547715102768113,1.9897226008811884,1.683102138697775,1.4253680821834578,1.3412205129884522,0.7768401151132732
34.8,0.01535982414950878,1.0,2.2843149053701586,2.3821623298699324,4.547722123211002,1.9897228403905416,1.6831021713953862,1.4253682555471339,1.34122067346013,0.776840155101313
35.1,0.014816705275440828,1.0,2.284329521992216,2.3821657367523073,4.54772907018467,1.9897230773921972,1.6831022037505714,1.4253684270957323,1.3412208322516748,0.7768401946632973
35.4,0.01429279092536337,1.0,2.284343985942671,2.3821691079868104,4.5477359444594265,1.9897233119124733,1.683102235766926,1.425368596848301,1.341220989380719,0.7768402338038516
35.699999999999996,0.01378740203294431,1.0,2.2843582988161875,2.382172443947092,4.547742746797475,1.9897235439774104,1.6831022674480076,1.4253687648236864,1.341221144864709,0.7768402725275487
36.0,0.013299883543437748,1.0,2.2843724621907753,2.3821757450028724,4.547749477952994,1.9897237736127746,1.6831022987973356,1.425368931040537,1.3412212987209073,0.7768403108389104
36.3,0.0128296035646414,1.0,2.2843864776279603,2.382179011519983,4.547756138672231,1.9897240008440602,1.683102329818393,1.4253690955173046,1.3412214509663944,0.7768403487424077
