time,Drug,EGF_ligand,EGFR_total,EGFR_dimer,pEGFR,GRB2_SOS,RAS_GTP,pERK,pAKT,Phenotype,CBL_active,EGFR_ubiquitinated
9.6,0.3160041286980611,1.0,0.18097645657398112,0.16648746989116428,0.40554783737253786,1.341634357865567,1.601409872870437,0.9316464182948263,0.8968199759215483,0.7439438183577808,0.8907899931967254,1.1597503163369747
9.9,0.3048303154493722,1.0,0.18948988660917102,0.1673759973891972,0.39231161566237444,1.3178753117522766,1.596753192616005,0.914146831295564,0.8806872115487588,0.7428451964747156,0.8761386713892717,1.087077707641565
10.2,0.29405160495782445,1.0,0.1983453131741438,0.1694074154856585,0.3815175656125965,1.2949999161510066,1.5919418870932123,0.8974464176958976,0.8652048408369186,0.7416837332099927,0.8617913747869416,1.0191945707474517
10.5,0.2836540265058815,1.0,0.20752473179333544,0.17256824104471083,0.37312405135075133,1.273247557646889,1.5870095024266022,0.8817273820024938,0.8505380947063349,0.7404630834168214,0.8478746501314735,0.9560834652040028
10.799999999999999,0.27362410337647897,1.0,0.2170082258256549,0.17684587487866932,0.367092009467454,1.2528520584721656,1.5819955175276732,0.8671653313401504,0.8368477116593891,0.7391880394189141,0.8345142831663475,0.8976911014411978
11.1,0.2639488353853128,1.0,0.226773901839652,0.1822276607632705,0.3633846738728696,1.2340361945422151,1.57694514661875,0.8539249095605435,0.824286089187193,0.737864549435866,0.8218328413366129,0.8439351905916044
11.4,0.2546156820307803,1.0,0.23679787221908236,0.18869996051679916,0.3619670711931147,1.2170061515112314,1.5719088444379625,0.8421554687927968,0.8129934100989642,0.7364996947337565,0.8099471445419356,0.7947106284499179
11.7,0.24561254623973536,1.0,0.24705427813181383,0.1962472645618147,0.36280532915337166,1.201946185211183,1.5669414857946196,0.8319870001116745,0.8030939332216217,0.7351016201253824,0.79896576637326,0.7498950256473991
12.0,0.23692775868798774,1.0,0.2575153467129937,0.20485135771427038,0.365865839644712,1.1890137637380085,1.562101215034446,0.8235265472742926,0.7946926444944126,0.7336794153919222,0.7889866754628123,0.7093535964687319
12.299999999999999,0.228550062675226,1.0,0.2681514770279899,0.21449055943705622,0.37111431750808416,1.1783354558855221,1.5574479907120424,0.8168553097041957,0.7878724542836861,0.7322429489396909,0.7800951256747263,0.6729434183953553
12.6,0.22046859953475792,1.0,0.27893135017438353,0.22513905641599294,0.3785147952287724,1.1700037939274632,1.5530418831397648,0.8120266033519878,0.7826920994053883,0.7308026591494826,0.7723618942256417,0.6405170744657326
12.9,0.2126728945591587,1.0,0.28982205978807246,0.2367663431101072,0.38802859249643595,1.164075280535296,1.5489412130560762,0.8090647938472418,0.779184865865549,0.7293693128880125,0.7658419488868052,0.6119256917162528
