time,Drug,EGF_ligand,EGFR_total,EGFR_dimer,pEGFR,GRB2_SOS,RAS_GTP,pERK,pAKT,Phenotype,CBL_active,EGFR_ubiquitinated
11.4,0.25461568203038504,1.0,0.4955192856076569,0.8259832603665423,1.5768771044878074,1.7536262935456601,1.6498741795291558,1.2522078719142933,1.1820740202169995,0.7538213996143206,1.1226335232495004,1.2644679038551707
11.7,0.24561254623935408,1.0,0.4955192861015787,0.8259832625774625,1.5768771092219105,1.7536262943346617,1.6498741795934584,1.2522078725331267,1.1820740207688265,0.7538213997825476,1.1226335236143528,1.2644679069971765
12.0,0.23692775868761992,1.0,0.49551928652562477,0.82598326468547,1.5768771138627042,1.753626295142363,1.6498741796659104,1.2522078731614608,1.1820740213315748,0.753821399949046,1.122633524003364,1.2644679102625689
12.299999999999999,0.22855006267487118,1.0,0.4955192868814645,0.8259832666862589,1.5768771183938375,1.7536262959641165,1.6498741797457612,1.2522078737959403,1.1820740219021153,0.7538214001138829,1.1226335244135144,1.264467913630095
12.6,0.2204685995344156,1.0,0.49551928717099225,0.8259832685762338,1.5768771228003022,1.7536262967954501,1.649874179832265,1.2522078744333554,1.1820740224774442,0.7538214002771128,1.1226335248418438,1.2644679170791322
12.9,0.2126728945588285,1.0,0.495519287396307,0.8259832703524905,1.576877127068433,1.7536262976320793,1.6498741799246843,1.2522078750706476,1.1820740230546913,0.7538214004387787,1.1226335252854611,1.2644679205897493
13.2,0.2051528434232655,1.0,0.49551928755969243,0.8259832720127925,1.5768771311858998,1.7536262984699156,1.6498741800222927,1.2522078757049173,1.1820740236311251,0.753821400598913,1.1226335257415554,1.2644679241427623
13.5,0.19789869908884322,1.0,0.49551928766359676,0.8259832735555481,1.5768771351416953,1.753626299305076,1.6498741801243773,1.2522078763334281,1.1820740242041592,0.753821400757538,1.1226335262074034,1.264467927719783
13.799999999999999,0.19090105916911274,1.0,0.49551928771061327,0.8259832749797832,1.576877138926117,1.7536263001338903,1.6498741802302421,1.252207876953611,1.1820740247713555,0.7538214009146668,1.1226335266803777,1.2644679313032616
14.1,0.18415085374325033,1.0,0.495519287703461,0.8259832762851145,1.5768771425307442,1.753626300952906,1.649874180339209,1.2522078775630667,1.182074025330429,0.7538214010703037,1.1226335271579544,1.2644679348765244
14.399999999999999,0.17763933360017087,1.0,0.4955192876449656,0.8259832774717206,1.5768771459484106,1.7536263017588938,1.6498741804506216,1.2522078781595698,1.1820740258792486,0.7538214012244456,1.1226335276377182,1.2644679384238036
14.7,0.17135805889832537,1.0,0.49551928753804136,0.8259832785403126,1.5768771491731715,1.75362630254885,1.6498741805638455,1.2522078787410678,1.1820740264158407,0.7538214013770824,1.1226335281173685,1.264467941930263
15.0,0.16529888822648509,1.0,0.4955192873856731,0.8259832794921028,1.5768771522002687,1.7536263033199992,1.6498741806782709,1.2522078793056828,1.1820740269383885,0.7538214015281975,1.122633528594724,1.2644679453820176
15.299999999999999,0.15945396805133308,1.0,0.49551928719089877,0.8259832803287737,1.5768771550260907,1.7536263040697941,1.6498741807933142,1.2522078798517107,1.1820740274452337,0.7538214016777686,1.1226335290677258,1.2644679487661477
15.6,0.15381572253818535,1.0,0.4955192869567933,0.825983281052446,1.5768771576481297,1.753626304795917,1.649874180908419,1.25220788037762,1.1820740279348747,0.7538214018257687,1.1226335295344423,1.2644679520707085
15.899999999999999,0.14837684373164914,1.0,0.49551928668645223,0.8259832816656464,1.5768771600649374,1.7536263054962775,1.649874181023057,1.2522078808820494,1.1820740284059659,0.7538214019721666,1.1226335299930685,1.2644679552847335
16.2,0.14313028208348952,1.0,0.4955192863829769,0.825983282171275,1.5768771622760749,1.75362630616901,1.64987418113673,1.252207881363807,1.182074028857315,0.7538214021169274,1.1226335304419306,1.2644679583982352
16.5,0.13806923731542828,1.0,0.4955192860494597,0.8259832825725728,1.5768771642820647,1.7536263068124718,1.6498741812489686,1.2522078818218645,1.1820740292878822,0.7538214022600132,1.1226335308794853,1.2644679614021987
16.8,0.1331871496050313,1.0,0.4955192856889705,0.8259832828730898,1.5768771660843375,1.7536263074252374,1.6498741813593356,1.2522078822553553,1.1820740296967758,0.7538214024013836,1.1226335313043199,1.264467964288574
17.099999999999998,0.12847769108326065,1.0,0.4955192853045441,0.8259832830766521,1.5768771676851792,1.7536263080060954,1.649874181467424,1.2522078826635694,1.1820740300832486,0.7538214025409969,1.1226335317151535,1.2644679670502623
17.4,0.12393475763267026,1.0,0.4955192848991677,0.8259832831873308,1.5768771690876762,1.7536263085540427,1.6498741815728584,1.2522078830459487,1.1820740304466943,0.7538214026788095,1.1226335321108343,1.2644679696810992
17.7,0.11955246097561562,1.0,0.49551928447577015,0.8259832832094107,1.5768771702956603,1.7536263090682773,1.6498741816752949,1.2522078834020816,1.1820740307866429,0.7538214028147775,1.1226335324903396,1.2644679721758352
18.0,0.11532512104222159,1.0,0.49551928403721146,0.8259832831473597,1.5768771713136531,1.7536263095481928,1.6498741817744207,1.2522078837316972,1.182074031102756,0.7538214029488565,1.1226335328527723,1.2644679745301117
18.3,0.11124725860821684,1.0,0.4955192835862733,0.8259832830057988,1.5768771721468093,1.7536263099933702,1.649874181869955,1.2522078840346602,1.1820740313948208,0.7538214030810023,1.1226335331973605,1.2644679767404359
18.599999999999998,0.1073135881930922,1.0,0.4955192831256503,0.8259832827894734,1.5768771728008606,1.7536263104035708,1.649874181961647,1.2522078843109636,1.1820740316627458,0.7538214032111717,1.1226335335234527,1.2644679788041508
18.9,0.10351901120937801,1.0,0.4955192826579424,0.8259832825032251,1.5768771732820592,1.7536263107787273,1.6498741820492766,1.2522078845607214,1.1820740319065541,0.7538214033393222,1.122633533830516,1.2644679807194061
19.2,0.09985860935416128,1.0,0.4955192821856476,0.8259832821519647,1.5768771735971243,1.7536263111189365,1.6498741821326541,1.252207884784164,1.182074032126377,0.7538214034654126,1.122633534118131,1.2644679824851228
19.5,0.0963276382342766,1.0,0.4955192817111563,0.8259832817406464,1.5768771737531857,1.7536263114244486,1.6498741822116183,1.252207884981629,1.1820740323224492,0.753821403589404,1.1226335343859895,1.2644679841009596
19.8,0.0929215212169084,1.0,0.4955192812367453,0.8259832812742426,1.5768771737577303,1.7536263116956596,1.6498741822860366,1.2522078851535556,1.1820740324951011,0.7538214037112587,1.122633534633888,1.2644679855672771
20.099999999999998,0.08963584349763443,1.0,0.495519280764574,0.8259832807577207,1.5768771736185503,1.7536263119331017,1.6498741823558039,1.2522078853004768,1.1820740326447532,0.753821403830942,1.1226335348617258,1.2644679868850983
20.4,0.08646634637822094,1.0,0.49551928029667996,0.8259832801960202,1.5768771733436917,1.7536263121374331,1.649874182420842,1.2522078854230119,1.1820740327719088,0.7538214039484216,1.122633535069498,1.2644679880560705
20.7,0.08340892174675403,1.0,0.4955192798349763,0.8259832795940323,1.5768771729414037,1.7536263123094296,1.6498741824810987,1.2522078855218595,1.1820740328771484,0.7538214040636676,1.122633535257292,1.2644679890824266
